SKU,Product Name,Product Id,Brand,Model,Ext,Product Description,Item Type,Standard Price,Bullet Point1,Bullet Point2,Bullet Point3,Bullet Point4,Bullet Point5,Search Terms1,Search Terms2,Search Terms3,Search Terms4,Search Terms5,Lens Color,Frame Material Type,Lens Material Type,Item Shape,Polarization Type,Lens Width,Bridge Width,Arm Length,Department,FrameColor,Special Features1
IQ-HIMN-0DL3,"Ray-Ban RX5154 Unisex Clubmaster Eyeglasses (Blue Havana Frame 5492, 51)",,Ray-Ban,mRX5154,e5492,,prescription-eyewear-frames,149.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale,prescription demo clear lens ophtalmic optical,Authentic original new hipster round,men women Eyeglasses frame ophtalmic,,plastic,Demo,Rectangular,non-polarized,51,21,140,unisex-adult,Blue,prescription-ready
0W-7UI5-F1RC,"Ray-Ban RX5154 Unisex Clubmaster Eyeglasses Black Havana Frame (Black Havana, 49)",,Ray-Ban,mRX5154,e5491,,prescription-eyewear-frames,149.99,Lens: Demo,Frame Color : Black Havana.,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale,prescription demo clear lens ophtalmic optical,Authentic original new hipster round,men women Eyeglasses frame ophtalmic,,plastic,Demo,Rectangular,non-polarized,49,21,140,unisex-adult,Black,prescription-ready
0W-7UI7-F1RC,"Ray-Ban RX5154 Unisex Clubmaster Eyeglasses Black Havana Frame (Black Havana, 51)",,Ray-Ban,mRX5154,e5491,,prescription-eyewear-frames,149.99,Lens: Demo,Frame Color : Black Havana.,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale,prescription demo clear lens ophtalmic optical,Authentic original new hipster round,men women Eyeglasses frame ophtalmic,,plastic,Demo,Rectangular,non-polarized,51,21,145,unisex-adult,Black,prescription-ready
JT-ABZK-01KZ,"Ray-Ban RX5154 Unisex Clubmaster Eyeglasses Brown Havana Frame (Brown Havana, 49)",,Ray-Ban,mRX5154,e5494,,prescription-eyewear-frames,149.99,Lens: Demo,Frame Color : Brown Havana.,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale,prescription demo clear lens ophtalmic optical,Authentic original new hipster round,men women Eyeglasses frame ophtalmic,,plastic,Demo,Rectangular,non-polarized,49,21,140,unisex-adult,Black,prescription-ready
5M-ZGVL-KAPQ,"Ray-Ban RX5154 Unisex Clubmaster Eyeglasses Brown Havana Frame (Brown, 51)",,Ray-Ban,mRX5154,e5494,,prescription-eyewear-frames,149.99,Lens: Demo,Frame Color : Brown Havana.,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale,prescription demo clear lens ophtalmic optical,Authentic original new hipster round,men women Eyeglasses frame ophtalmic,,plastic,Demo,Rectangular,non-polarized,51,21,145,unisex-adult,Black,prescription-ready
AJ-4FZE-ST94,"Ray-Ban RX5154M Clubmaster Wood Unisex Eyeglasses ( Wallnut Brown Wood 5560, 51)",,Ray-Ban,mRX5154,e5560,,prescription-eyewear-frames,259.99,Made in Italy.,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5154M Wooden Frame Wood,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,not,Wood,Demo,Rectangular,non-polarized,51,21,145,unisex-adult,Brown,prescription-ready
13-L78O-IBCA,"Ray-Ban RX5154M Clubmaster Wood Unisex Eyeglasses (Brown Wood Frame 5559, 51)",,Ray-Ban,mRX5154,e5559,,prescription-eyewear-frames,259.99,Made in Italy.,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5154M Wooden Frame Wood,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,not,Wood,Demo,Rectangular,non-polarized,51,21,145,unisex-adult,Brown,prescription-ready
26-X1HZ-I0N5,"Ray-Ban RX5169 Square Unisex Eyeglasses (Black on Transparent Frame 2034, 52)",,Ray-Ban,mRX5169,e2034,,prescription-eyewear-frames,114.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5169,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,not,Composite,Demo,Rectangular,non-polarized,52,16,140,unisex-adult,Black,prescription-ready
6W-ONVE-N9LK,"Ray-Ban RX5169 Square Unisex Eyeglasses (Black on Transparent Frame 2034, 54)",,Ray-Ban,mRX5169,e2034,,prescription-eyewear-frames,114.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5169,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,not,Composite,Demo,Rectangular,non-polarized,54,16,140,unisex-adult,Black,prescription-ready
26-X1I1-I0N5,"Ray-Ban RX5169 Square Unisex Eyeglasses (Havana on green Transparent 2383, 52)",,Ray-Ban,mRX5169,e2383,,prescription-eyewear-frames,114.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5169,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,not,Composite,Demo,Rectangular,non-polarized,52,16,140,unisex-adult,green,prescription-ready
6W-ONVF-N9LK,"Ray-Ban RX5169 Square Unisex Eyeglasses (Havana on green Transparent 2383, 54)",,Ray-Ban,mRX5169,e2383,,prescription-eyewear-frames,114.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5169,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,not,Composite,Demo,Rectangular,non-polarized,54,16,140,unisex-adult,green,prescription-ready
L3-ZIZH-30GS,"Ray-Ban RX5169 Square Unisex Eyeglasses (Havana on tr Azure 5023, 54)",,Ray-Ban,mRX5169,e5023,,prescription-eyewear-frames,114.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5169,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,not,Composite,Demo,Rectangular,non-polarized,54,16,140,unisex-adult,blue,prescription-ready
5F-55U4-H51Y,"Ray-Ban RX5184 New Wayfarer Unisex Eyeglasses (Black Frame 5405, 52)",,Ray-Ban,mRX5184,e5405,,prescription-eyewear-frames,144.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5184 wayfarer,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,52,18,145,unisex-adult,Black,prescription-ready
A2-B4AN-2R60,"Ray-Ban RX5184 New Wayfarer Unisex Eyeglasses (Black Textured Red Frame 2479, 52)",,Ray-Ban,mRX5184,e2479,,prescription-eyewear-frames,144.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5184 wayfarer,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,52,18,145,unisex-adult,Red,prescription-ready
JI-UD14-D92T,"Ray-Ban RX5184 New Wayfarer Unisex Eyeglasses (Dark Havana Frame 2012, 50)",,Ray-Ban,mRX5184,e2012,,prescription-eyewear-frames,144.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5184 wayfarer,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,50,18,145,unisex-adult,brown,prescription-ready
O8-LZEM-II18,"Ray-Ban RX5184 New Wayfarer Unisex Eyeglasses (Dark Havana Frame 2012, 52)",,Ray-Ban,mRX5184,e2012,,prescription-eyewear-frames,144.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5184 wayfarer,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,52,18,145,unisex-adult,brown,prescription-ready
0L-RVK8-S996,"Ray-Ban RX5184 New Wayfarer Unisex Eyeglasses (Sand Blue Frame 5583, 50)",,Ray-Ban,mRX5184,e5583,,prescription-eyewear-frames,144.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5184 wayfarer,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,50,18,145,unisex-adult,Blue,prescription-ready
JI-UD17-D92T,"Ray-Ban RX5184 New Wayfarer Unisex Eyeglasses (Sand Blue Frame 5583, 52)",,Ray-Ban,mRX5184,e5583,,prescription-eyewear-frames,144.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5184 wayfarer,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,52,18,145,unisex-adult,Blue,prescription-ready
O8-LZEF-II18,"Ray-Ban RX5184 New Wayfarer Unisex Eyeglasses (Sand Grey Frame 5582, 50)",,Ray-Ban,mRX5184,e5582,,prescription-eyewear-frames,144.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5184 wayfarer,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,50,18,145,unisex-adult,Grey,prescription-ready
O8-LZEP-II18,"Ray-Ban RX5184 New Wayfarer Unisex Eyeglasses (Sand Grey Frame 5582, 52)",,Ray-Ban,mRX5184,e5582,,prescription-eyewear-frames,144.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5184 wayfarer,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,52,18,145,unisex-adult,Grey,prescription-ready
5B-JHX6-XI7L,"Ray-Ban RX5184 New Wayfarer Unisex Eyeglasses (Shiny Black Frame 2000, 50)",,Ray-Ban,mRX5184,e2000,,prescription-eyewear-frames,144.99,,Lens: Demo,Original Ray-Ban Case and Cleaning Cloth included.,Gender: Unisex,,Ray Ban rayban ray-ban gift,reading glasses discount sale 5184 wayfarer,prescription demo clear lens ophtalmic optical,Authentic original new hipster round square,men women Eyeglasses frame ophtalmic,,plastic,Demo,Round,non-polarized,50,18,145,unisex-adult,Black,prescription-ready
